"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_const_structrp","TypeRef",1208,1208,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_alloc_size_t","TypeRef",1214,1214,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","404154171754"
"png_const_structrp","TypeRef",1215,1215,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_uint_32","TypeRef",1223,1223,"png_uint_32","png uint 32","","png","400575883870"
"png_const_structrp","TypeRef",1224,1224,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_uint_32","TypeRef",1229,1229,"png_uint_32","png uint 32","","png","400575883870"
"png_const_structrp","TypeRef",1230,1230,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_structp","TypeRef",1239,1239,"png_const_structp","png const structp","const : Properties of Datastructure / Function / Blocks","png","400487905580"
"png_const_infop","TypeRef",1239,1239,"png_const_infop","png const infop","const : Properties of Datastructure / Function / Blocks","png","403763502510"
"png_get_valid","FunctionDecl",19,27,"png_uint_32 (png_const_structrp, png_const_inforp, png_uint_32)","png get valid","get : Operations as part of Data structure | valid : Operations as part of Algorithms","png","404193299842"
"png_get_rowbytes","FunctionDecl",29,36,"size_t (png_const_structrp, png_const_inforp)","png get rowbytes","get : Operations as part of Data structure","png","402796609427"
"png_get_rows","FunctionDecl",39,46,"png_bytepp (png_const_structrp, png_const_inforp)","png get rows","get : Operations as part of Data structure","png","401066192881"
"png_get_image_width","FunctionDecl",51,58,"png_uint_32 (png_const_structrp, png_const_inforp)","png get image width","get : Operations as part of Data structure","png | image","400103912273"
"png_get_image_height","FunctionDecl",60,67,"png_uint_32 (png_const_structrp, png_const_inforp)","png get image height","get : Operations as part of Data structure | height : Data-Structure and its Components","png | image","401234258022"
"png_get_bit_depth","FunctionDecl",69,76,"png_byte (png_const_structrp, png_const_inforp)","png get bit depth","get : Operations as part of Data structure | bit : Data-Structure and its Components","png | depth","402403217590"
"png_get_color_type","FunctionDecl",78,85,"png_byte (png_const_structrp, png_const_inforp)","png get color type","get : Operations as part of Data structure","png | color","400544177189"
"png_get_filter_type","FunctionDecl",87,94,"png_byte (png_const_structrp, png_const_inforp)","png get filter type","get : Operations as part of Data structure","png","403823156122"
"png_get_interlace_type","FunctionDecl",96,103,"png_byte (png_const_structrp, png_const_inforp)","png get interlace type","get : Operations as part of Data structure","png","400706499922"
"png_get_compression_type","FunctionDecl",105,112,"png_byte (png_const_structrp, png_const_inforp)","png get compression type","get : Operations as part of Data structure","png | compression","400326677769"
"png_get_x_pixels_per_meter","FunctionDecl",114,134,"png_uint_32 (png_const_structrp, png_const_inforp)","png get x pixels per meter","get : Operations as part of Data structure","png","402861144120"
"png_get_y_pixels_per_meter","FunctionDecl",136,156,"png_uint_32 (png_const_structrp, png_const_inforp)","png get y pixels per meter","get : Operations as part of Data structure","png","401881399336"
"png_get_pixels_per_meter","FunctionDecl",158,177,"png_uint_32 (png_const_structrp, png_const_inforp)","png get pixels per meter","get : Operations as part of Data structure","png","400013384074"
"png_get_pixel_aspect_ratio","FunctionDecl",180,200,"float (png_const_structrp, png_const_inforp)","png get pixel aspect ratio","get : Operations as part of Data structure","png | pixel","400527695982"
"png_get_pixel_aspect_ratio_fixed","FunctionDecl",204,232,"png_fixed_point (png_const_structrp, png_const_inforp)","png get pixel aspect ratio fixed","get : Operations as part of Data structure","png | pixel","401937772089"
"png_get_x_offset_microns","FunctionDecl",235,253,"png_int_32 (png_const_structrp, png_const_inforp)","png get x offset microns","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","401132579766"
"png_get_y_offset_microns","FunctionDecl",255,273,"png_int_32 (png_const_structrp, png_const_inforp)","png get y offset microns","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","402367298192"
"png_get_x_offset_pixels","FunctionDecl",275,293,"png_int_32 (png_const_structrp, png_const_inforp)","png get x offset pixels","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","403014013759"
