"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_uint_32","TypeRef",679,679,"png_uint_32","png uint 32","","png","2400711878239"
"struct png_store_buffer","TypeRef",695,695,"struct png_store_buffer","struct png store buffer","struct : Data-Structure and its Components | store : Time Complexity / Space Complexity/ Memory/ Exception | buffer : Time Complexity / Space Complexity/ Memory/ Exception","","2401647412466"
"png_byte","TypeRef",696,696,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_byte","TypeRef",703,703,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_byte","TypeRef",704,704,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_byte","TypeRef",705,705,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_byte","TypeRef",706,706,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"struct png_store_file","TypeRef",711,711,"struct png_store_file","struct png store file","struct : Data-Structure and its Components | store : Time Complexity / Space Complexity/ Memory/ Exception","","2400425971485"
"png_uint_32","TypeRef",714,714,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",715,715,"png_uint_32","png uint 32","","png","2400711878239"
"size_t","TypeRef",716,716,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_store_buffer","TypeRef",717,717,"png_store_buffer","png store buffer","store : Time Complexity / Space Complexity/ Memory/ Exception | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","2400551155543"
"store_palette_entry","TypeRef",719,719,"store_palette_entry","store palette entry","store : Time Complexity / Space Complexity/ Memory/ Exception","palette","2403213368981"
"struct png_store","TypeRef",727,727,"struct png_store","struct png store","struct : Data-Structure and its Components | store : Time Complexity / Space Complexity/ Memory/ Exception","","2400629126727"
"struct store_memory","TypeRef",728,728,"struct store_memory","struct store memory","struct : Data-Structure and its Components | store : Time Complexity / Space Complexity/ Memory/ Exception | memory : Time Complexity / Space Complexity/ Memory/ Exception","","2400145107113"
"png_byte","TypeRef",729,729,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_alloc_size_t","TypeRef",732,732,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
"png_alloc_size_t","TypeRef",733,733,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
