"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"save_buffer","UnexposedExpr",475,475,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","601285940678"
"png_ptr","UnexposedExpr",475,475,"png_struct *","png ptr","","png","602305994489"
"i","UnexposedExpr",476,476,"size_t","i","","","603751805205"
"istop","UnexposedExpr",476,476,"size_t","istop","","","600506299207"
"dp","UnexposedExpr",478,478,"png_bytep","dp","","","601679590091"
"sp","UnexposedExpr",478,478,"png_bytep","sp","","","602448045679"
"save_buffer_size","UnexposedExpr",482,482,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600889352282"
"png_ptr","UnexposedExpr",482,482,"png_struct *","png ptr","","png","601286324766"
"current_buffer_size","UnexposedExpr",482,482,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","601881975379"
"png_ptr","UnexposedExpr",482,482,"png_struct *","png ptr","","png","603053348404"
"save_buffer_max","UnexposedExpr",483,483,"size_t","save buffer max","buffer : Time Complexity / Space Complexity/ Memory/ Exception | max : Operations as part of Data structure","","602163768947"
"png_ptr","UnexposedExpr",483,483,"png_struct *","png ptr","","png","600961432770"
"save_buffer_size","UnexposedExpr",488,488,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600986598179"
"png_ptr","UnexposedExpr",488,488,"png_struct *","png ptr","","png","604111568961"
"current_buffer_size","UnexposedExpr",489,489,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600196829832"
"png_ptr","UnexposedExpr",489,489,"png_struct *","png ptr","","png","602832359640"
"png_error","UnexposedExpr",491,491,"void (*)(png_const_structrp, png_const_charp) __attribute__((noreturn))","png error","error : Time Complexity / Space Complexity/ Memory/ Exception","png","600165337524"
"png_ptr","UnexposedExpr",491,491,"const png_struct *","png ptr","","png","602508661638"
"png_ptr","UnexposedExpr",491,491,"png_struct *","png ptr","","png","603666752629"
"save_buffer_size","UnexposedExpr",494,494,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","603346548894"
"png_ptr","UnexposedExpr",494,494,"png_struct *","png ptr","","png","600839370229"
"current_buffer_size","UnexposedExpr",494,494,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600286535996"
"png_ptr","UnexposedExpr",494,494,"png_struct *","png ptr","","png","603704181618"
"save_buffer","UnexposedExpr",495,495,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603535882062"
"png_ptr","UnexposedExpr",495,495,"png_struct *","png ptr","","png","602858894652"
"png_ptr","UnexposedExpr",496,496,"png_struct *","png ptr","","png","602523944087"
"png_malloc_warn","UnexposedExpr",496,496,"png_voidp (*)(png_const_structrp, png_alloc_size_t)","png malloc warn","malloc : Time Complexity / Space Complexity/ Memory/ Exception","png","604005498829"
"png_ptr","UnexposedExpr",496,496,"const png_struct *","png ptr","","png","600023433581"
"png_ptr","UnexposedExpr",496,496,"png_struct *","png ptr","","png","600515060883"
"new_max","UnexposedExpr",497,497,"size_t","new max","new : Time Complexity / Space Complexity/ Memory/ Exception | max : Operations as part of Data structure","","600923968022"
"save_buffer","UnexposedExpr",499,499,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603499125652"
"png_ptr","UnexposedExpr",499,499,"png_struct *","png ptr","","png","603347368367"
"png_free","UnexposedExpr",501,501,"void (*)(png_const_structrp, png_voidp)","png free","free : Time Complexity / Space Complexity/ Memory/ Exception","png","602385570151"
"png_ptr","UnexposedExpr",501,501,"const png_struct *","png ptr","","png","602551792182"
"png_ptr","UnexposedExpr",501,501,"png_struct *","png ptr","","png","603312347424"
"old_buffer","UnexposedExpr",501,501,"png_voidp","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603992628423"
