"File name","Comment Id","Comment Text","Comment Tokens","Comment scope","Prog.dom matches (comm.)","Prob.dom matches (comm.)","Identifier symbol","Identifier type","Identifier tokens","Identifier scopes","prog.dom matches (id)","prob. dom matches (id)","prog.dom matches (comm+id)","prob. dom matches (comm+id)","Symbol ids"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",60,"required by ANSI-C","required ||| ansi-c ||| ","432: 432","","ansi-c","","","","","","","","",""
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",61,"Used from libpng callbacks to get the current buffer","used ||| libpng ||| callbacks ||| get ||| current ||| buffer ||| ","436: 439","['get', 'Operations as part of Data structure']  ['buffer', 'Time Complexity / Space Complexity/ Memory/ Exception']","libpng","png_get_io_ptr ||| pp ||| pp ||| png_get_io_ptr ||| pp ||| get_buffer ||| png_get_io_ptr ||| struct buffer","UnexposedExpr : png_voidp (*)(png_const_structrp) ||| UnexposedExpr : const png_struct * ||| UnexposedExpr : png_structp ||| DeclRefExpr : png_voidp (png_const_structrp) ||| DeclRefExpr : png_structp ||| FunctionDecl : struct buffer *(png_structp) ||| CallExpr : png_voidp ||| TypeRef : struct buffer","png get io ptr ||| pp ||| pp ||| png get io ptr ||| pp ||| get buffer ||| png get io ptr ||| struct buffer","438: 438 ||| 438: 438 ||| 438: 438 ||| 438: 438 ||| 438: 438 ||| 434: 439 ||| 438: 438 ||| 438: 438","get : Operations as part of Data structure |||  |||  ||| get : Operations as part of Data structure |||  ||| get : Operations as part of Data structure | buffer : Time Complexity / Space Complexity/ Memory/ Exception ||| get : Operations as part of Data structure ||| struct : Data-Structure and its Components | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png |||  |||  ||| png |||  |||  ||| png ||| ","get ||| get ||| get ||| get","","2002873460428 ||| 2003083336224 ||| 2002981704145 ||| 2002535671181 ||| 2001332414660 ||| 2000745891295 ||| 2001613283444 ||| 2002735828553"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",62,"Load a buffer from a file; does the equivalent of buffer_start_write.  On a
 * read error returns an errno value, else returns 0.","load ||| buffer ||| file ||| equivalent ||| buffer_start_write ||| read ||| error ||| returns ||| errno ||| value ||| else ||| returns ||| 0 ||| ","458: 468","['load', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['buffer', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['read', 'Operations as part of Data structure']  ['error', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['returns', 'Operations as part of Algorithms']  ['value', 'Data-Structure and its Components']  ['else', 'Operations as part of Algorithms']  ['returns', 'Operations as part of Algorithms']","","buffer ||| fp ||| first ||| buffer ||| buffer ||| last ||| count ||| struct buffer ||| FILE ||| struct buffer_list ||| size_t","ParmDecl : struct buffer * ||| ParmDecl : FILE * ||| MemberRefExpr : struct buffer_list ||| UnexposedExpr : struct buffer * ||| DeclRefExpr : struct buffer * ||| VarDecl : struct buffer_list * ||| VarDecl : size_t ||| TypeRef : struct buffer ||| TypeRef : FILE ||| TypeRef : struct buffer_list ||| TypeRef : size_t","buffer ||| fp ||| first ||| buffer ||| buffer ||| last ||| count ||| struct buffer ||| FILE ||| struct buffer list ||| size t","462: 462 ||| 462: 462 ||| 464: 464 ||| 464: 464 ||| 464: 464 ||| 464: 464 ||| 465: 465 ||| 462: 462 ||| 462: 462 ||| 464: 464 ||| 465: 465","buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  ||| first : Data-Structure and its Components ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception ||| last : Data-Structure and its Components ||| count : Operations as part of Algorithms ||| struct : Data-Structure and its Components | buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  ||| struct : Data-Structure and its Components | buffer : Time Complexity / Space Complexity/ Memory/ Exception | list : Data-Structure and its Components ||| size : Data-Structure and its Components"," |||  |||  |||  |||  |||  |||  |||  |||  |||  ||| ","buffer ||| buffer ||| buffer","","2001456715855 ||| 2001232048826 ||| 2002700694269 ||| 2003866481000 ||| 2004233936613 ||| 2001586708566 ||| 2002555977347 ||| 2002735828553 ||| 2002359927549 ||| 2001071003950 ||| 2001577583120"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",63,"size","size ||| ","469: 469","['size', 'Data-Structure and its Components']","","buffer ||| fread ||| buffer ||| last ||| count ||| fread ||| last ||| count ||| size_t","MemberRefExpr : png_byte [1024] ||| UnexposedExpr : unsigned long (*)(void *, unsigned long, unsigned long, FILE *) ||| UnexposedExpr : png_byte * ||| UnexposedExpr : struct buffer_list * ||| UnexposedExpr : size_t ||| DeclRefExpr : unsigned long (void *, unsigned long, unsigned long, FILE *) ||| DeclRefExpr : struct buffer_list * ||| DeclRefExpr : size_t ||| TypeRef : size_t","buffer ||| fread ||| buffer ||| last ||| count ||| fread ||| last ||| count ||| size t","469: 469 ||| 469: 469 ||| 469: 469 ||| 469: 469 ||| 469: 469 ||| 469: 469 ||| 469: 469 ||| 469: 469 ||| 469: 469","buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception ||| last : Data-Structure and its Components ||| count : Operations as part of Algorithms |||  ||| last : Data-Structure and its Components ||| count : Operations as part of Algorithms ||| size : Data-Structure and its Components"," |||  |||  |||  |||  |||  |||  |||  ||| ","size","","2002221304858 ||| 2002397548668 ||| 2002204217984 ||| 2003712902161 ||| 2004097492300 ||| 2003077603580 ||| 2000415207225 ||| 2000293068599 ||| 2001577583120"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",64,"fread failed - probably end of file","fread ||| failed ||| - ||| probably ||| end ||| file ||| ","493: 493","['end', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",65,"no error","error ||| ","499: 499","['error', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",66,"Some kind of funky error; errno should be non-zero","kind ||| funky ||| error ||| errno ||| non-zero ||| ","502: 504","['error', 'Time Complexity / Space Complexity/ Memory/ Exception']","","__errno_location ||| __errno_location ||| __errno_location ||| __errno_location ||| __errno_location ||| __errno_location","UnexposedExpr : int *(*)(void) ||| UnexposedExpr : int *(*)(void) ||| DeclRefExpr : int *(void) ||| DeclRefExpr : int *(void) ||| CallExpr : int * ||| CallExpr : int *","errno location ||| errno location ||| errno location ||| errno location ||| errno location ||| errno location","503: 503 ||| 503: 503 ||| 503: 503 ||| 503: 503 ||| 503: 503 ||| 503: 503"," |||  |||  |||  |||  ||| "," |||  |||  |||  |||  ||| ","","","2000734345401 ||| 2002485673966 ||| 2001405895080 ||| 2001420217118 ||| 2003781021097 ||| 2003536403739"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",67,"This structure is used to control the test of a single file.","structure ||| used ||| control ||| test ||| single ||| file ||| ","508: 524","['structure', 'Data-Structure and its Components']","","VERBOSE ||| INFORMATION ||| WARNINGS ||| LIBPNG_WARNING ||| APP_WARNING ||| ERRORS ||| APP_FAIL ||| LIBPNG_ERROR ||| LIBPNG_BUG ||| APP_ERROR ||| QUIET ||| USER_ERROR ||| INTERNAL_ERROR ||| error_level","EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| EnumConstantDecl : int ||| TypedefDecl : error_level","VERBOSE ||| INFORMATION ||| WARNINGS ||| LIBPNG WARNING ||| APP WARNING ||| ERRORS ||| APP FAIL ||| LIBPNG ERROR ||| LIBPNG BUG ||| APP ERROR ||| QUIET ||| USER ERROR ||| INTERNAL ERROR ||| error level","511: 511 ||| 512: 512 ||| 513: 513 ||| 514: 514 ||| 515: 515 ||| 516: 516 ||| 517: 517 ||| 518: 518 ||| 519: 519 ||| 520: 520 ||| 521: 521 ||| 522: 522 ||| 523: 523 ||| 509: 524"," |||  |||  |||  |||  |||  ||| fail : Time Complexity / Space Complexity/ Memory/ Exception ||| error : Time Complexity / Space Complexity/ Memory/ Exception ||| bug : Time Complexity / Space Complexity/ Memory/ Exception ||| error : Time Complexity / Space Complexity/ Memory/ Exception |||  ||| error : Time Complexity / Space Complexity/ Memory/ Exception ||| internal : Properties of Datastructure / Function / Blocks | error : Time Complexity / Space Complexity/ Memory/ Exception ||| error : Time Complexity / Space Complexity/ Memory/ Exception | level : Data-Structure and its Components"," |||  |||  ||| libpng ||| app |||  ||| app ||| libpng ||| libpng ||| app |||  |||  |||  ||| ","","","2001062577341 ||| 2000218507535 ||| 2000511931299 ||| 2003535365711 ||| 2004090483135 ||| 2001611761522 ||| 2001397623071 ||| 2003687916813 ||| 2002830362686 ||| 2003365039119 ||| 2000400952425 ||| 2001858727704 ||| 2001295464197 ||| 2002373488317"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",68,"switches on all messages","switches ||| messages ||| ","511: 511","","","VERBOSE","EnumConstantDecl : int","VERBOSE","511: 511","","","","","2001062577341"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",69,"switches on warnings","switches ||| warnings ||| ","513: 513","","","WARNINGS","EnumConstantDecl : int","WARNINGS","513: 513","","","","","2000511931299"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",70,"just errors","errors ||| ","516: 516","","","ERRORS","EnumConstantDecl : int","ERRORS","516: 516","","","","","2001611761522"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",71,"continuable error - no need to longjmp","continuable ||| error ||| - ||| need ||| longjmp ||| ","517: 517","['error', 'Time Complexity / Space Complexity/ Memory/ Exception']","","APP_FAIL","EnumConstantDecl : int","APP FAIL","517: 517","fail : Time Complexity / Space Complexity/ Memory/ Exception","app","","","2001397623071"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",72,"this and higher cause a longjmp","higher ||| cause ||| longjmp ||| ","518: 518","","","LIBPNG_ERROR","EnumConstantDecl : int","LIBPNG ERROR","518: 518","error : Time Complexity / Space Complexity/ Memory/ Exception","libpng","","","2003687916813"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",73,"erroneous behavior in libpng","erroneous ||| behavior ||| libpng ||| ","519: 519","","libpng","LIBPNG_BUG","EnumConstantDecl : int","LIBPNG BUG","519: 519","bug : Time Complexity / Space Complexity/ Memory/ Exception","libpng","","l","2002830362686"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",74,"such as out-of-memory in a callback","out-of-memory ||| callback ||| ","520: 520","","","APP_ERROR","EnumConstantDecl : int","APP ERROR","520: 520","error : Time Complexity / Space Complexity/ Memory/ Exception","app","","","2003365039119"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",75,"no normal messages","normal ||| messages ||| ","521: 521","","","QUIET","EnumConstantDecl : int","QUIET","521: 521","","","","","2000400952425"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",76,"such as file-not-found","file-not-found ||| ","522: 522","","","USER_ERROR","EnumConstantDecl : int","USER ERROR","522: 522","error : Time Complexity / Space Complexity/ Memory/ Exception","","","","2001858727704"
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",77,"where the level is in 'options'","level ||| options ||| ","525: 525","['level', 'Data-Structure and its Components']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",78,"Test all combinations of active options","test ||| combinations ||| active ||| options ||| ","527: 527","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKTRepo/projects/libpng/contrib/libtests/pngimage.c",79,"Fail on warnings as well as errors","fail ||| warnings ||| well ||| errors ||| ","528: 528","['fail', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
